frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
52,1740.6,14,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,854,106.11432164491386,93.04068858804561,0.0,0.03951443497326099,0.0,-22.579677127577707,15,1000,944,108.94694214056864,102.8459133806968,-0.03951443497326099,0.0,22.579677127577707,0.0,,,,,,,,,,,,,,,,,,
53,1776.6,15,161,996,17.54045768463155,108.51115437200636,0.0,0.023686107302415795,0.0,-21.53282482037768,14,974,853,106.11432164491386,92.93174164590505,0.0,0.529772238886541,0.0,10.648688218824944,15,1001,944,109.0558890827092,102.8459133806968,-0.529772238886541,0.0,-10.648688218824944,0.0,,,,,,,,,,,,,,,,,,
54,1808.8,15,162,995,17.64940462677212,108.4022074298658,-0.0043491923485013935,0.0,-21.745961742514098,0.0,14,974,854,106.11432164491386,93.04068858804561,0.0,-0.546369461204381,0.0,-10.894705108761341,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
55,1840.6,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,853,106.11432164491386,92.93174164590505,0.0,-0.002174589663484519,0.0,21.745896634842794,15,1001,944,109.0558890827092,102.8459133806968,0.5452789012229948,0.0,-10.883810403652587,0.0,,,,,,,,,,,,,,,,,,
56,1878.3,15,161,995,17.54045768463155,108.4022074298658,0.0,-0.5262508205038227,0.0,10.717939317796791,14,974,854,106.11432164491386,93.04068858804561,0.0,0.5262508205038227,0.0,-10.717939317796791,15,1000,944,108.94694214056864,102.8459133806968,0.038181294519839655,0.0,21.817882582765566,0.0,,,,,,,,,,,,,,,,,,
57,1908.7,15,161,995,17.54045768463155,108.4022074298658,-0.5455527670770792,0.0,10.911055341541584,0.0,14,974,853,106.11432164491386,92.93174164590505,0.0,-0.5455527670770436,0.0,10.911055341540871,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
58,1940.8,15,161,995,17.54045768463155,108.4022074298658,0.0,0.5477404500888534,0.0,10.932943115545973,14,974,854,106.11432164491386,93.04068858804561,0.0,0.5422876174321728,0.0,-10.878387511176982,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
59,1976.5,14,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,854,106.11432164491386,93.04068858804561,0.0,0.0,0.0,0.0,15,1001,944,109.0558890827092,102.8459133806968,0.5592022478156377,0.0,-11.206457872056847,0.0,,,,,,,,,,,,,,,,,,
60,2008.7,14,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,853,106.11432164491386,92.93174164590505,0.0,0.5480184371783839,0.0,10.96036874356768,15,1001,944,109.0558890827092,102.8459133806968,-0.5480184371783839,0.0,-10.96036874356768,0.0,,,,,,,,,,,,,,,,,,
61,2040.5,15,161,996,17.54045768463155,108.51115437200636,0.0,0.004366624033560273,0.0,-21.833120167808623,14,974,854,106.11432164491386,93.04068858804561,0.0,-0.5431010496717543,0.0,-10.894705108761364,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
62,2076.3,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,854,106.11432164491386,93.04068858804561,0.0,0.0,0.0,0.0,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
63,2108.3,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,854,106.11432164491386,93.04068858804561,0.0,0.008715894825556823,0.0,-21.789737063905555,15,1000,944,108.94694214056864,102.8459133806968,-0.008715894825556823,0.0,21.789737063905555,0.0,,,,,,,,,,,,,,,,,,
64,2140.6,14,161,995,17.54045768463155,108.4022074298658,0.0,-0.5436463296624479,0.0,10.8838104036526,14,974,853,106.11432164491386,92.93174164590505,0.0,0.0021789410217503214,0.0,21.789410217522704,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
65,2176.3,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,854,106.11432164491386,93.04068858804561,0.0,-0.5406729055002416,0.0,-10.81345811000483,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
66,2208.7,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,853,106.11432164491386,92.93174164590505,0.0,0.0010818832560086182,0.0,21.63766512028906,15,1001,944,109.0558890827092,102.8459133806968,-0.0010818832560086182,0.0,-21.63766512028906,0.0,,,,,,,,,,,,,,,,,,
67,2240.5,15,161,995,17.54045768463155,108.4022074298658,0.0,0.5324208139008317,0.0,10.659075353369994,14,974,854,106.11432164491386,93.04068858804561,0.0,0.017191093302651447,0.0,-21.488866628315474,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
68,2276.8,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,853,106.11432164491386,92.93174164590505,0.0,-0.5401303430738528,0.0,10.82425537222153,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
69,2309.0,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,854,106.11432164491386,93.04068858804561,0.5504926553158918,-0.009834906540591118,10.976922339299916,-21.855347867977986,15,1000,944,108.94694214056864,102.8459133806968,0.009834906540591118,0.0,21.855347867977986,0.0,,,,,,,,,,,,,,,,,,
70,2342.0,15,161,996,17.54045768463155,108.51115437200636,0.0,-0.007453950611695011,0.0,-21.297001747705497,14,974,853,106.11432164491386,92.93174164590505,0.0,-0.534827404443418,0.0,10.611654850067799,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
71,2376.6,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,853,106.11432164491386,92.93174164590505,0.0,0.0,0.0,0.0,15,1001,944,109.0558890827092,102.8459133806968,-0.5458263634296694,0.0,-10.938404076746913,0.0,,,,,,,,,,,,,,,,,,
72,2408.4,15,161,995,17.54045768463155,108.4022074298658,0.0,0.5439120027590006,0.0,10.94390347603622,14,975,853,106.22326858705442,92.93174164590505,0.005485714192087577,-0.5493977169510883,-21.942856768350293,10.99895329231407,15,1001,944,109.0558890827092,102.8459133806968,0.5493977169510883,0.0,-10.99895329231407,0.0,,,,,,,,,,,,,,,,,,
73,2442.8,15,161,995,17.54045768463155,108.4022074298658,0.0,-0.5316951061327356,0.0,10.895391519113444,14,974,853,106.11432164491386,92.93174164590505,0.0,0.0,0.0,0.0,15,1001,944,109.0558890827092,102.8459133806968,-0.5671319205162157,-0.5671319205162898,-11.252617470559818,-11.252617470561285,,,,,,,,,,,,,,,,,,
74,2476.4,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,853,106.11432164491386,92.93174164590505,0.0,0.0,0.0,0.0,15,1000,944,108.94694214056864,102.8459133806968,-0.5480053109882714,-0.539324175983499,10.894737793007392,-10.808099719108176,,,,,,,,,,,,,,,,,,
75,2508.3,15,161,996,17.54045768463155,108.51115437200636,0.0,0.003265149644868421,0.0,-21.76766429914197,14,974,853,106.11432164491386,92.93174164590505,-0.5460975019239297,0.0,10.90014973900061,0.0,15,1001,944,109.0558890827092,102.8459133806968,-0.5428323522790612,-1.0856647045581933,-10.867514560141357,-21.735029120284132,,,,,,,,,,,,,,,,,,
76,2540.4,15,161,995,17.54045768463155,108.4022074298658,0.0,0.5365013932155365,0.0,10.993881008515102,14,974,853,106.11432164491386,92.93174164590505,0.0,-0.5365013932155365,0.0,-10.993881008515102,15,1000,943,108.94694214056864,102.73696643855622,-0.5654662145529287,-1.101967607768539,11.286750789479633,0.2928697809660036,,,,,,,,,,,,,,,,,,
77,2577.0,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,853,106.11432164491386,92.93174164590505,0.0,-0.5455462514237429,0.0,-10.845849928901458,15,1000,943,108.94694214056864,102.73696643855622,0.0,-1.6312293057606082,0.0,-10.899755743657435,,,,,,,,,,,,,,,,,,
